timestamp_utc,carpark,available_spaces,total_spaces,occupancy,status,parking_option,source_last_updated
2025-10-04 19:09:29,Ronwood,519,678,0.2345,,Short-term,
2025-10-04 19:09:29,Toka Puia,374,420,0.1095,,Short-term,
2025-10-04 19:09:29,Victoria Street,689,895,0.2302,,Short-term,
2025-10-04 20:12:58,Civic,749,928,0.1929,,Short-term,
2025-10-04 20:12:58,Downtown,1129,1944,0.4192,,Short-term,
2025-10-04 20:12:58,Ronwood,519,678,0.2345,,Short-term,
2025-10-04 20:12:58,Toka Puia,366,420,0.1286,,Short-term,
2025-10-04 20:12:58,Victoria Street,662,895,0.2603,,Short-term,
2025-10-04 21:10:40,Civic,745,928,0.1972,,Short-term,
2025-10-04 21:10:40,Downtown,1071,1944,0.4491,,Short-term,
2025-10-04 21:10:40,Ronwood,519,678,0.2345,,Short-term,
2025-10-04 21:10:40,Toka Puia,325,420,0.2262,,Short-term,
2025-10-04 21:10:40,Victoria Street,627,895,0.2994,,Short-term,
2025-10-04 22:11:00,Civic,725,928,0.2188,,Short-term,
2025-10-04 22:11:00,Downtown,1003,1944,0.4841,,Short-term,
2025-10-04 22:11:00,Ronwood,519,678,0.2345,,Short-term,
2025-10-04 22:11:00,Toka Puia,290,420,0.3095,,Short-term,
2025-10-04 22:11:00,Victoria Street,540,895,0.3966,,Short-term,
2025-10-04 23:11:32,Civic,660,928,0.2888,,Short-term,
2025-10-04 23:11:32,Downtown,897,1944,0.5386,,Short-term,
2025-10-04 23:11:32,Ronwood,519,678,0.2345,,Short-term,
2025-10-04 23:11:32,Toka Puia,287,420,0.3167,,Short-term,
2025-10-04 23:11:32,Victoria Street,478,895,0.4659,,Short-term,
2025-10-05 01:04:58,Civic,549,928,0.4084,,Short-term,
2025-10-05 01:04:58,Downtown,804,1944,0.5864,,Short-term,
2025-10-05 01:04:58,Ronwood,519,678,0.2345,,Short-term,
2025-10-05 01:04:58,Toka Puia,309,420,0.2643,,Short-term,
2025-10-05 01:04:58,Victoria Street,412,895,0.5397,,Short-term,
2025-10-05 03:02:45,Civic,304,928,0.6724,,Short-term,
2025-10-05 03:02:45,Downtown,955,1944,0.5087,,Short-term,
2025-10-05 03:02:45,Ronwood,518,678,0.236,,Short-term,
2025-10-05 03:02:45,Toka Puia,348,420,0.1714,,Short-term,
2025-10-05 03:02:45,Victoria Street,476,895,0.4682,,Short-term,
2025-10-05 04:14:45,Civic,301,928,0.6756,,Short-term,
2025-10-05 04:14:45,Downtown,1063,1944,0.4532,,Short-term,
2025-10-05 04:14:45,Ronwood,516,678,0.2389,,Short-term,
2025-10-05 04:14:45,Toka Puia,362,420,0.1381,,Short-term,
2025-10-05 04:14:45,Victoria Street,513,895,0.4268,,Short-term,
2025-10-05 05:12:02,Civic,459,928,0.5054,,Short-term,
2025-10-05 05:12:02,Downtown,1114,1944,0.427,,Short-term,
2025-10-05 05:12:02,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 05:12:02,Toka Puia,380,420,0.0952,,Short-term,
2025-10-05 05:12:02,Victoria Street,557,895,0.3777,,Short-term,
2025-10-05 06:17:34,Civic,629,928,0.3222,,Short-term,
2025-10-05 06:17:34,Downtown,1140,1944,0.4136,,Short-term,
2025-10-05 06:17:34,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 06:17:34,Toka Puia,386,420,0.081,,Short-term,
2025-10-05 06:17:34,Victoria Street,590,895,0.3408,,Short-term,
2025-10-05 07:10:59,Civic,672,928,0.2759,,Short-term,
2025-10-05 07:10:59,Downtown,1197,1944,0.3843,,Short-term,
2025-10-05 07:10:59,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 07:10:59,Toka Puia,390,420,0.0714,,Short-term,
2025-10-05 07:10:59,Victoria Street,604,895,0.3251,,Short-term,
2025-10-05 08:15:05,Civic,736,928,0.2069,,Short-term,
2025-10-05 08:15:05,Downtown,1288,1944,0.3374,,Short-term,
2025-10-05 08:15:05,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 08:15:05,Toka Puia,392,420,0.0667,,Short-term,
2025-10-05 08:15:05,Victoria Street,658,895,0.2648,,Short-term,
2025-10-05 09:11:35,Civic,754,928,0.1875,,Short-term,
2025-10-05 09:11:35,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 09:11:35,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 09:11:35,Toka Puia,394,420,0.0619,,Short-term,
2025-10-05 09:11:35,Victoria Street,697,895,0.2212,,Short-term,
2025-10-05 10:12:22,Civic,774,928,0.1659,,Short-term,
2025-10-05 10:12:22,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 10:12:22,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 10:12:22,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 10:12:22,Victoria Street,544,895,0.3922,,Short-term,
2025-10-05 11:09:39,Civic,776,928,0.1638,,Short-term,
2025-10-05 11:09:39,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 11:09:39,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 11:09:39,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 11:09:39,Victoria Street,550,895,0.3855,,Short-term,
2025-10-05 12:22:38,Civic,776,928,0.1638,,Short-term,
2025-10-05 12:22:38,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 12:22:38,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 12:22:38,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 12:22:38,Victoria Street,550,895,0.3855,,Short-term,
2025-10-05 13:17:20,Civic,776,928,0.1638,,Short-term,
2025-10-05 13:17:20,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 13:17:20,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 13:17:20,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 13:17:20,Victoria Street,551,895,0.3844,,Short-term,
2025-10-05 14:10:37,Civic,776,928,0.1638,,Short-term,
2025-10-05 14:10:37,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 14:10:37,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 14:10:37,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 14:10:37,Victoria Street,551,895,0.3844,,Short-term,
2025-10-05 15:10:57,Civic,776,928,0.1638,,Short-term,
2025-10-05 15:10:57,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 15:10:57,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 15:10:57,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 15:10:57,Victoria Street,551,895,0.3844,,Short-term,
2025-10-05 16:13:49,Civic,776,928,0.1638,,Short-term,
2025-10-05 16:13:49,Downtown,1344,1944,0.3086,,Short-term,
2025-10-05 16:13:49,Ronwood,515,678,0.2404,,Short-term,
2025-10-05 16:13:49,Toka Puia,395,420,0.0595,,Short-term,
2025-10-05 16:13:49,Victoria Street,551,895,0.3844,,Short-term,
2025-10-05 17:10:10,Civic,769,928,0.1713,,Short-term,
2025-10-05 17:10:10,Downtown,1307,1944,0.3277,,Short-term,
2025-10-05 17:10:10,Ronwood,512,678,0.2448,,Short-term,
2025-10-05 17:10:10,Toka Puia,392,420,0.0667,,Short-term,
2025-10-05 17:10:10,Victoria Street,549,895,0.3866,,Short-term,
2025-10-05 18:16:26,Civic,746,928,0.1961,,Short-term,
2025-10-05 18:16:26,Downtown,1233,1944,0.3657,,Short-term,
2025-10-05 18:16:26,Ronwood,481,678,0.2906,,Short-term,
2025-10-05 18:16:26,Toka Puia,384,420,0.0857,,Short-term,
2025-10-05 18:16:26,Victoria Street,526,895,0.4123,,Short-term,
2025-10-05 19:09:33,Civic,702,928,0.2435,,Short-term,
2025-10-05 19:09:33,Downtown,1092,1944,0.4383,,Short-term,
2025-10-05 19:09:33,Ronwood,406,678,0.4012,,Short-term,
2025-10-05 19:09:33,Toka Puia,345,420,0.1786,,Short-term,
2025-10-05 19:09:33,Victoria Street,498,895,0.4436,,Short-term,
2025-10-05 20:12:56,Civic,632,928,0.319,,Short-term,
2025-10-05 20:12:56,Downtown,891,1944,0.5417,,Short-term,
2025-10-05 20:12:56,Ronwood,260,678,0.6165,,Short-term,
2025-10-05 20:12:56,Toka Puia,304,420,0.2762,,Short-term,
2025-10-05 20:12:56,Victoria Street,455,895,0.4916,,Short-term,
2025-10-05 21:10:46,Civic,531,928,0.4278,,Short-term,
2025-10-05 21:10:46,Downtown,667,1944,0.6569,,Short-term,
2025-10-05 21:10:46,Ronwood,239,678,0.6475,,Short-term,
2025-10-05 21:10:46,Toka Puia,276,420,0.3429,,Short-term,
2025-10-05 21:10:46,Victoria Street,378,895,0.5777,,Short-term,
2025-10-05 22:11:12,Civic,505,928,0.4558,,Short-term,
2025-10-05 22:11:12,Downtown,603,1944,0.6898,,Short-term,
2025-10-05 22:11:12,Ronwood,247,678,0.6357,,Short-term,
2025-10-05 22:11:12,Toka Puia,269,420,0.3595,,Short-term,
2025-10-05 22:11:12,Victoria Street,334,895,0.6268,,Short-term,
2025-10-05 23:10:29,Civic,478,928,0.4849,,Short-term,
2025-10-05 23:10:29,Downtown,591,1944,0.696,,Short-term,
2025-10-05 23:10:29,Ronwood,244,678,0.6401,,Short-term,
2025-10-05 23:10:29,Toka Puia,273,420,0.35,,Short-term,
2025-10-05 23:10:29,Victoria Street,293,895,0.6726,,Short-term,
2025-10-06 01:00:14,Civic,483,928,0.4795,,Short-term,
2025-10-06 01:00:14,Downtown,631,1944,0.6754,,Short-term,
2025-10-06 01:00:14,Ronwood,250,678,0.6313,,Short-term,
2025-10-06 01:00:14,Toka Puia,276,420,0.3429,,Short-term,
2025-10-06 01:00:14,Victoria Street,322,895,0.6402,,Short-term,
2025-10-06 02:25:26,Civic,536,928,0.4224,,Short-term,
2025-10-06 02:25:26,Downtown,785,1944,0.5962,,Short-term,
2025-10-06 02:25:26,Ronwood,290,678,0.5723,,Short-term,
2025-10-06 02:25:26,Toka Puia,289,420,0.3119,,Short-term,
2025-10-06 02:25:26,Victoria Street,375,895,0.581,,Short-term,
2025-10-06 03:30:42,Civic,624,928,0.3276,,Short-term,
2025-10-06 03:30:42,Downtown,933,1944,0.5201,,Short-term,
2025-10-06 03:30:42,Ronwood,368,678,0.4572,,Short-term,
2025-10-06 03:30:42,Toka Puia,342,420,0.1857,,Short-term,
2025-10-06 03:30:42,Victoria Street,422,895,0.5285,,Short-term,
2025-10-06 04:15:38,Civic,670,928,0.278,,Short-term,
2025-10-06 04:15:38,Downtown,1041,1944,0.4645,,Short-term,
2025-10-06 04:15:38,Ronwood,448,678,0.3392,,Short-term,
2025-10-06 04:15:38,Toka Puia,376,420,0.1048,,Short-term,
2025-10-06 04:15:38,Victoria Street,454,895,0.4927,,Short-term,
2025-10-06 05:13:26,Civic,706,928,0.2392,,Short-term,
2025-10-06 05:13:26,Downtown,1126,1944,0.4208,,Short-term,
2025-10-06 05:13:26,Ronwood,496,678,0.2684,,Short-term,
2025-10-06 05:13:26,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 05:13:26,Victoria Street,463,895,0.4827,,Short-term,
2025-10-06 06:20:32,Civic,710,928,0.2349,,Short-term,
2025-10-06 06:20:32,Downtown,1138,1944,0.4146,,Short-term,
2025-10-06 06:20:32,Ronwood,523,678,0.2286,,Short-term,
2025-10-06 06:20:32,Toka Puia,394,420,0.0619,,Short-term,
2025-10-06 06:20:32,Victoria Street,460,895,0.486,,Short-term,
2025-10-06 07:14:03,Civic,722,928,0.222,,Short-term,
2025-10-06 07:14:03,Downtown,1195,1944,0.3853,,Short-term,
2025-10-06 07:14:03,Ronwood,526,678,0.2242,,Short-term,
2025-10-06 07:14:03,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 07:14:03,Victoria Street,481,895,0.4626,,Short-term,
2025-10-06 08:18:38,Civic,740,928,0.2026,,Short-term,
2025-10-06 08:18:38,Downtown,1264,1944,0.3498,,Short-term,
2025-10-06 08:18:38,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 08:18:38,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 08:18:38,Victoria Street,537,895,0.4,,Short-term,
2025-10-06 09:16:39,Civic,748,928,0.194,,Short-term,
2025-10-06 09:16:39,Downtown,1322,1944,0.32,,Short-term,
2025-10-06 09:16:39,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 09:16:39,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 09:16:39,Victoria Street,574,895,0.3587,,Short-term,
2025-10-06 10:14:51,Civic,763,928,0.1778,,Short-term,
2025-10-06 10:14:51,Downtown,1344,1944,0.3086,,Short-term,
2025-10-06 10:14:51,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 10:14:51,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 10:14:51,Victoria Street,594,895,0.3363,,Short-term,
2025-10-06 11:11:37,Civic,776,928,0.1638,,Short-term,
2025-10-06 11:11:37,Downtown,1343,1944,0.3092,,Short-term,
2025-10-06 11:11:37,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 11:11:37,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 11:11:37,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 12:26:48,Civic,776,928,0.1638,,Short-term,
2025-10-06 12:26:48,Downtown,1344,1944,0.3086,,Short-term,
2025-10-06 12:26:48,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 12:26:48,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 12:26:48,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 13:24:05,Civic,776,928,0.1638,,Short-term,
2025-10-06 13:24:05,Downtown,1344,1944,0.3086,,Short-term,
2025-10-06 13:24:05,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 13:24:05,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 13:24:05,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 14:13:39,Civic,776,928,0.1638,,Short-term,
2025-10-06 14:13:39,Downtown,1344,1944,0.3086,,Short-term,
2025-10-06 14:13:39,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 14:13:39,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 14:13:39,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 15:13:23,Civic,776,928,0.1638,,Short-term,
2025-10-06 15:13:23,Downtown,1344,1944,0.3086,,Short-term,
2025-10-06 15:13:23,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 15:13:23,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 15:13:23,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 16:15:55,Civic,776,928,0.1638,,Short-term,
2025-10-06 16:15:55,Downtown,1343,1944,0.3092,,Short-term,
2025-10-06 16:15:55,Ronwood,527,678,0.2227,,Short-term,
2025-10-06 16:15:55,Toka Puia,395,420,0.0595,,Short-term,
2025-10-06 16:15:55,Victoria Street,595,895,0.3352,,Short-term,
2025-10-06 17:12:24,Civic,769,928,0.1713,,Short-term,
2025-10-06 17:12:24,Downtown,1305,1944,0.3287,,Short-term,
2025-10-06 17:12:24,Ronwood,521,678,0.2316,,Short-term,
2025-10-06 17:12:24,Toka Puia,392,420,0.0667,,Short-term,
2025-10-06 17:12:24,Victoria Street,592,895,0.3385,,Short-term,
2025-10-06 18:19:46,Civic,741,928,0.2015,,Short-term,
2025-10-06 18:19:46,Downtown,1215,1944,0.375,,Short-term,
2025-10-06 18:19:46,Ronwood,481,678,0.2906,,Short-term,
2025-10-06 18:19:46,Toka Puia,384,420,0.0857,,Short-term,
2025-10-06 18:19:46,Victoria Street,560,895,0.3743,,Short-term,
2025-10-06 19:10:44,Civic,700,928,0.2457,,Short-term,
2025-10-06 19:10:44,Downtown,1072,1944,0.4486,,Short-term,
2025-10-06 19:10:44,Ronwood,405,678,0.4027,,Short-term,
2025-10-06 19:10:44,Toka Puia,348,420,0.1714,,Short-term,
2025-10-06 19:10:44,Victoria Street,536,895,0.4011,,Short-term,
2025-10-06 20:14:14,Civic,617,928,0.3351,,Short-term,
2025-10-06 20:14:14,Downtown,840,1944,0.5679,,Short-term,
2025-10-06 20:14:14,Ronwood,275,678,0.5944,,Short-term,
2025-10-06 20:14:14,Toka Puia,288,420,0.3143,,Short-term,
2025-10-06 20:14:14,Victoria Street,470,895,0.4749,,Short-term,
2025-10-06 21:11:20,Civic,536,928,0.4224,,Short-term,
2025-10-06 21:11:20,Downtown,607,1944,0.6878,,Short-term,
2025-10-06 21:11:20,Ronwood,239,678,0.6475,,Short-term,
2025-10-06 21:11:20,Toka Puia,267,420,0.3643,,Short-term,
2025-10-06 21:11:20,Victoria Street,402,895,0.5508,,Short-term,
2025-10-06 22:12:00,Civic,487,928,0.4752,,Short-term,
2025-10-06 22:12:00,Downtown,455,1944,0.7659,,Short-term,
2025-10-06 22:12:00,Ronwood,234,678,0.6549,,Short-term,
2025-10-06 22:12:00,Toka Puia,259,420,0.3833,,Short-term,
2025-10-06 22:12:00,Victoria Street,319,895,0.6436,,Short-term,
2025-10-06 23:11:43,Civic,471,928,0.4925,,Short-term,
2025-10-06 23:11:43,Downtown,399,1944,0.7948,,Short-term,
2025-10-06 23:11:43,Ronwood,225,678,0.6681,,Short-term,
2025-10-06 23:11:43,Toka Puia,260,420,0.381,,Short-term,
2025-10-06 23:11:43,Victoria Street,283,895,0.6838,,Short-term,
2025-10-07 00:59:06,Civic,494,928,0.4677,,Short-term,
2025-10-07 00:59:06,Downtown,434,1944,0.7767,,Short-term,
2025-10-07 00:59:06,Ronwood,222,678,0.6726,,Short-term,
2025-10-07 00:59:06,Toka Puia,264,420,0.3714,,Short-term,
2025-10-07 00:59:06,Victoria Street,290,895,0.676,,Short-term,
2025-10-07 02:21:51,Civic,534,928,0.4246,,Short-term,
2025-10-07 02:21:51,Downtown,640,1944,0.6708,,Short-term,
2025-10-07 02:21:51,Ronwood,264,678,0.6106,,Short-term,
2025-10-07 02:21:51,Toka Puia,274,420,0.3476,,Short-term,
2025-10-07 02:21:51,Victoria Street,344,895,0.6156,,Short-term,
2025-10-07 03:26:27,Civic,581,928,0.3739,,Short-term,
2025-10-07 03:26:27,Downtown,782,1944,0.5977,,Short-term,
2025-10-07 03:26:27,Ronwood,349,678,0.4853,,Short-term,
2025-10-07 03:26:27,Toka Puia,310,420,0.2619,,Short-term,
2025-10-07 03:26:27,Victoria Street,404,895,0.5486,,Short-term,
2025-10-07 04:15:58,Civic,621,928,0.3308,,Short-term,
2025-10-07 04:15:58,Downtown,903,1944,0.5355,,Short-term,
2025-10-07 04:15:58,Ronwood,428,678,0.3687,,Short-term,
2025-10-07 04:15:58,Toka Puia,356,420,0.1524,,Short-term,
2025-10-07 04:15:58,Victoria Street,435,895,0.514,,Short-term,
2025-10-07 05:12:58,Civic,579,928,0.3761,,Short-term,
2025-10-07 05:12:58,Downtown,992,1944,0.4897,,Short-term,
2025-10-07 05:12:58,Ronwood,493,678,0.2729,,Short-term,
2025-10-07 05:12:58,Toka Puia,383,420,0.0881,,Short-term,
2025-10-07 05:12:58,Victoria Street,437,895,0.5117,,Short-term,
2025-10-07 06:19:46,Civic,423,928,0.5442,,Short-term,
2025-10-07 06:19:46,Downtown,1059,1944,0.4552,,Short-term,
2025-10-07 06:19:46,Ronwood,522,678,0.2301,,Short-term,
2025-10-07 06:19:46,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 06:19:46,Victoria Street,433,895,0.5162,,Short-term,
2025-10-07 07:13:31,Civic,451,928,0.514,,Short-term,
2025-10-07 07:13:31,Downtown,1129,1944,0.4192,,Short-term,
2025-10-07 07:13:31,Ronwood,525,678,0.2257,,Short-term,
2025-10-07 07:13:31,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 07:13:31,Victoria Street,478,895,0.4659,,Short-term,
2025-10-07 08:18:32,Civic,524,928,0.4353,,Short-term,
2025-10-07 08:18:32,Downtown,1244,1944,0.3601,,Short-term,
2025-10-07 08:18:32,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 08:18:32,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 08:18:32,Victoria Street,555,895,0.3799,,Short-term,
2025-10-07 09:14:39,Civic,619,928,0.333,,Short-term,
2025-10-07 09:14:39,Downtown,1327,1944,0.3174,,Short-term,
2025-10-07 09:14:39,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 09:14:39,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 09:14:39,Victoria Street,593,895,0.3374,,Short-term,
2025-10-07 10:14:28,Civic,746,928,0.1961,,Short-term,
2025-10-07 10:14:28,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 10:14:28,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 10:14:28,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 10:14:28,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 11:11:30,Civic,773,928,0.167,,Short-term,
2025-10-07 11:11:30,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 11:11:30,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 11:11:30,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 11:11:30,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 12:27:09,Civic,773,928,0.167,,Short-term,
2025-10-07 12:27:09,Downtown,1343,1944,0.3092,,Short-term,
2025-10-07 12:27:09,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 12:27:09,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 12:27:09,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 13:24:37,Civic,773,928,0.167,,Short-term,
2025-10-07 13:24:37,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 13:24:37,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 13:24:37,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 13:24:37,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 14:14:07,Civic,773,928,0.167,,Short-term,
2025-10-07 14:14:07,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 14:14:07,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 14:14:07,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 14:14:07,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 15:14:14,Civic,773,928,0.167,,Short-term,
2025-10-07 15:14:14,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 15:14:14,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 15:14:14,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 15:14:14,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 16:16:16,Civic,773,928,0.167,,Short-term,
2025-10-07 16:16:16,Downtown,1344,1944,0.3086,,Short-term,
2025-10-07 16:16:16,Ronwood,527,678,0.2227,,Short-term,
2025-10-07 16:16:16,Toka Puia,395,420,0.0595,,Short-term,
2025-10-07 16:16:16,Victoria Street,595,895,0.3352,,Short-term,
2025-10-07 17:11:49,Civic,765,928,0.1756,,Short-term,
2025-10-07 17:11:49,Downtown,1311,1944,0.3256,,Short-term,
2025-10-07 17:11:49,Ronwood,524,678,0.2271,,Short-term,
2025-10-07 17:11:49,Toka Puia,392,420,0.0667,,Short-term,
2025-10-07 17:11:49,Victoria Street,592,895,0.3385,,Short-term,
2025-10-07 18:19:41,Civic,727,928,0.2166,,Short-term,
2025-10-07 18:19:41,Downtown,1231,1944,0.3668,,Short-term,
2025-10-07 18:19:41,Ronwood,484,678,0.2861,,Short-term,
2025-10-07 18:19:41,Toka Puia,386,420,0.081,,Short-term,
2025-10-07 18:19:41,Victoria Street,573,895,0.3598,,Short-term,
2025-10-07 19:10:23,Civic,677,928,0.2705,,Short-term,
2025-10-07 19:10:23,Downtown,1068,1944,0.4506,,Short-term,
2025-10-07 19:10:23,Ronwood,386,678,0.4307,,Short-term,
2025-10-07 19:10:23,Toka Puia,337,420,0.1976,,Short-term,
2025-10-07 19:10:23,Victoria Street,539,895,0.3978,,Short-term,
2025-10-07 20:14:12,Civic,573,928,0.3825,,Short-term,
2025-10-07 20:14:12,Downtown,782,1944,0.5977,,Short-term,
2025-10-07 20:14:12,Ronwood,258,678,0.6195,,Short-term,
2025-10-07 20:14:12,Toka Puia,286,420,0.319,,Short-term,
2025-10-07 20:14:12,Victoria Street,475,895,0.4693,,Short-term,
2025-10-07 21:11:17,Civic,508,928,0.4526,,Short-term,
2025-10-07 21:11:17,Downtown,593,1944,0.695,,Short-term,
2025-10-07 21:11:17,Ronwood,226,678,0.6667,,Short-term,
2025-10-07 21:11:17,Toka Puia,258,420,0.3857,,Short-term,
2025-10-07 21:11:17,Victoria Street,388,895,0.5665,,Short-term,
2025-10-07 22:12:19,Civic,475,928,0.4881,,Short-term,
2025-10-07 22:12:19,Downtown,484,1944,0.751,,Short-term,
2025-10-07 22:12:19,Ronwood,216,678,0.6814,,Short-term,
2025-10-07 22:12:19,Toka Puia,249,420,0.4071,,Short-term,
2025-10-07 22:12:19,Victoria Street,329,895,0.6324,,Short-term,
2025-10-07 23:11:36,Civic,446,928,0.5194,,Short-term,
2025-10-07 23:11:36,Downtown,452,1944,0.7675,,Short-term,
2025-10-07 23:11:36,Ronwood,215,678,0.6829,,Short-term,
2025-10-07 23:11:36,Toka Puia,245,420,0.4167,,Short-term,
2025-10-07 23:11:36,Victoria Street,296,895,0.6693,,Short-term,
2025-10-08 00:58:51,Civic,456,928,0.5086,,Short-term,
2025-10-08 00:58:51,Downtown,437,1944,0.7752,,Short-term,
2025-10-08 00:58:51,Ronwood,220,678,0.6755,,Short-term,
2025-10-08 00:58:51,Toka Puia,245,420,0.4167,,Short-term,
2025-10-08 00:58:51,Victoria Street,290,895,0.676,,Short-term,
2025-10-08 02:21:06,Civic,510,928,0.4504,,Short-term,
2025-10-08 02:21:06,Downtown,653,1944,0.6641,,Short-term,
2025-10-08 02:21:06,Ronwood,282,678,0.5841,,Short-term,
2025-10-08 02:21:06,Toka Puia,256,420,0.3905,,Short-term,
2025-10-08 02:21:06,Victoria Street,357,895,0.6011,,Short-term,
2025-10-08 03:25:58,Civic,539,928,0.4192,,Short-term,
2025-10-08 03:25:58,Downtown,774,1944,0.6019,,Short-term,
2025-10-08 03:25:58,Ronwood,356,678,0.4749,,Short-term,
2025-10-08 03:25:58,Toka Puia,297,420,0.2929,,Short-term,
2025-10-08 03:25:58,Victoria Street,405,895,0.5475,,Short-term,
2025-10-08 04:15:39,Civic,544,928,0.4138,,Short-term,
2025-10-08 04:15:39,Downtown,855,1944,0.5602,,Short-term,
2025-10-08 04:15:39,Ronwood,439,678,0.3525,,Short-term,
2025-10-08 04:15:39,Toka Puia,341,420,0.1881,,Short-term,
2025-10-08 04:15:39,Victoria Street,437,895,0.5117,,Short-term,
2025-10-08 05:13:07,Civic,512,928,0.4483,,Short-term,
2025-10-08 05:13:07,Downtown,896,1944,0.5391,,Short-term,
2025-10-08 05:13:07,Ronwood,505,678,0.2552,,Short-term,
2025-10-08 05:13:07,Toka Puia,376,420,0.1048,,Short-term,
2025-10-08 05:13:07,Victoria Street,444,895,0.5039,,Short-term,
2025-10-08 06:20:08,Civic,448,928,0.5172,,Short-term,
2025-10-08 06:20:08,Downtown,929,1944,0.5221,,Short-term,
2025-10-08 06:20:08,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 06:20:08,Toka Puia,393,420,0.0643,,Short-term,
2025-10-08 06:20:08,Victoria Street,450,895,0.4972,,Short-term,
2025-10-08 07:13:00,Civic,480,928,0.4828,,Short-term,
2025-10-08 07:13:00,Downtown,987,1944,0.4923,,Short-term,
2025-10-08 07:13:00,Ronwood,528,678,0.2212,,Short-term,
2025-10-08 07:13:00,Toka Puia,395,420,0.0595,,Short-term,
2025-10-08 07:13:00,Victoria Street,465,895,0.4804,,Short-term,
