daypk,pk,date,year,day,time,weekday_/_weekend?,precinct,street,section,side,no_of_cars,no_of_available_spaces,actual_spaces,total_spaces,no_of_permits,asd
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,4.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,2.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,2.0,2.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,12.0,1.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,11.0,2.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,3.0,1.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,12.0,1.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,11.0,2.0,13,13,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,12.0,1.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,0.0,2.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,0.0,2.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,14.0,0.0,14,13,0.0,-1
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,3.0,1.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,14:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,14:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,14:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,15:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,11.0,2.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,15:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,3.0,1.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,15:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,16:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,11.0,2.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,16:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,16:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,17:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,10.0,3.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,17:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,17:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,18:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,18:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,18:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,19:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,13.0,0.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,19:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,19:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,20:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,10.0,3.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,20:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,20:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,21:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,south,11.0,2.0,13,13,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,21:00:00,weekday,1,Customs St West,Lower Hobson St to Market Pl,north,4.0,0.0,4,4,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,21:00:00,weekday,1,Customs St West,Precinct 5 to Market Pl,north,2.0,0.0,2,2,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,08:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,6.0,0.0,6,6,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,08:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,1.0,8,8,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,6.0,0.0,6,6,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Galway St,Commerce St to Gore St,south,5.0,2.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,6.0,0.0,6,6,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,1.0,5,6,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,1.0,5,6,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,5.0,1.0,6,6,3.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Galway St,Commerce St to Gore St,south,6.0,1.0,7,8,3.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,1.0,5,6,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,1.0,5,6,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,0.0,4,6,0.0,2
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,1.0,2.0,3,6,0.0,3
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Galway St,Commerce St to Gore St,south,5.0,2.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,2.0,2.0,4,6,0.0,2
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,1.0,5.0,6,6,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,0.0,4,6,0.0,2
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,4.0,0.0,4,6,0.0,2
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Galway St,Commerce St to Gore St,south,7.0,0.0,7,8,0.0,1
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,14:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,14:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,15:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,15:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,16:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,16:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,17:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,17:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,18:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,18:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,19:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,19:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,20:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,20:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,21:00:00,weekday,1,Galway St,Commerce St to Gore St,south,,,0,0,1.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,21:00:00,weekday,1,Galway St,Gore St to Britomart Pl,south,,,0,0,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,08:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,09:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,10:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,11.0,0.0,11,12,0.0,1
2015-1,142243,2015-08-27,2015,Weekday 1,11:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,12:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,13:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,4.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,14:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,11.0,1.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,15:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,11.0,1.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,16:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,11.0,1.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,17:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,10.0,2.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,18:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,19:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,20:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,8.0,4.0,12,12,0.0,0
2015-1,142243,2015-08-27,2015,Weekday 1,21:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,9.0,3.0,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,08:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,09:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,11.0,1.0,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,10:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,11:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,12:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
2018-1,143249,2018-05-29,2018,Weekday 1,13:00:00,weekday,1,Hobson St,Quay St to Customs St West,west,12.0,0.0,12,12,0.0,0
